timestep_time;vehicle_id;vehicle_x;vehicle_y;vehicle_z
4.200;f_1.78;25.85;0.00;-19.43
4.200;f_1.74;21.23;0.00;-0.65
4.200;f_1.79;28.00;0.00;-30.47
4.200;f_2.83;58.68;0.00;22.76
4.200;f_3.78;16.95;0.00;35.40
4.200;f_3.81;11.66;0.00;53.28
4.200;f_3.80;16.54;0.00;48.57
4.300;f_0.0;38.08;-0.04;17.02
4.300;f_1.75;21.45;0.00;-7.83
4.300;f_3.77;17.14;0.00;28.84
4.300;f_1.76;21.67;0.00;-15.01
4.300;f_3.79;16.75;0.00;41.96
4.300;f_1.77;22.00;0.00;-22.51
4.300;f_2.81;27.23;0.00;24.87
4.300;f_2.82;40.09;0.00;22.41
4.300;f_1.78;25.87;0.00;-19.18
4.300;f_1.74;21.23;0.00;-0.65
4.300;f_1.79;27.90;0.00;-30.48
4.300;f_2.83;57.96;0.00;22.74
4.300;f_3.78;16.95;0.00;35.40
4.300;f_3.81;11.66;0.00;53.28
4.300;f_3.80;16.54;0.00;48.56
4.400;f_0.0;38.18;-0.04;17.03
4.400;f_1.75;21.45;0.00;-7.83
4.400;f_3.77;17.14;0.00;28.84
4.400;f_1.76;21.67;0.00;-15.01
4.400;f_3.79;16.75;0.00;41.96
4.400;f_1.77;21.98;0.00;-22.49
4.400;f_2.81;26.95;0.00;25.53
4.400;f_2.82;39.43;0.00;22.40
4.400;f_1.78;25.88;0.00;-18.95
4.400;f_1.74;21.23;0.00;-0.65
4.400;f_1.79;27.80;0.00;-30.50
4.400;f_2.83;57.21;0.00;22.73
4.400;f_3.78;16.95;0.00;35.40
4.400;f_3.81;11.66;0.00;53.28
4.400;f_3.80;16.55;0.00;48.56
4.500;f_0.0;38.27;-0.04;17.04
4.500;f_1.75;21.45;0.00;-7.83
4.500;f_3.77;17.14;0.00;28.84
4.500;f_1.76;21.67;0.00;-15.01
4.500;f_3.79;16.75;0.00;41.96
4.500;f_1.77;21.96;0.00;-22.47
4.500;f_2.81;26.82;0.00;26.26
4.500;f_2.82;38.76;0.00;22.38
4.500;f_1.78;25.89;0.00;-18.74
4.500;f_1.74;21.23;0.00;-0.65
4.500;f_1.79;27.70;0.00;-30.51
4.500;f_2.83;56.45;0.00;22.71
4.500;f_3.78;16.95;0.00;35.40
4.500;f_3.81;11.66;0.00;53.28
4.500;f_3.80;16.55;0.00;48.55
4.600;f_0.0;38.34;-0.04;17.05
4.600;f_1.75;21.45;0.00;-7.83
4.600;f_3.77;17.14;0.00;28.84
4.600;f_1.76;21.67;0.00;-15.01
4.600;f_3.79;16.75;0.00;41.96
4.600;f_1.77;21.95;0.00;-22.45
4.600;f_2.81;26.74;0.00;26.91
4.600;f_2.82;38.09;0.00;22.37
4.600;f_1.78;25.90;0.00;-18.55
4.600;f_1.74;21.23;0.00;-0.65
4.600;f_1.79;27.60;0.00;-30.53
4.600;f_2.83;55.67;0.00;22.70
4.600;f_3.78;16.95;0.00;35.40
4.600;f_3.81;11.66;0.00;53.28
4.600;f_3.80;16.55;0.00;48.55
4.700;f_0.0;38.40;-0.04;17.06
4.700;f_1.75;21.45;0.00;-7.83
4.700;f_3.77;17.14;0.00;28.84
4.700;f_1.76;21.67;0.00;-15.01
4.700;f_3.79;16.75;0.00;41.96
4.700;f_1.77;21.94;0.00;-22.42
4.700;f_2.81;26.64;0.00;27.62
4.700;f_2.82;37.42;0.00;22.36
4.700;f_1.78;25.92;0.00;-18.38
4.700;f_1.74;21.23;0.00;-0.65
4.700;f_1.79;27.50;0.00;-30.54
4.700;f_2.83;54.86;0.00;22.68
4.700;f_3.78;16.95;0.00;35.40
4.700;f_3.81;11.66;0.00;53.28
4.700;f_3.80;16.55;0.00;48.55
4.800;f_0.0;38.42;-0.04;17.06
4.800;f_1.75;21.45;0.00;-7.83
4.800;f_3.77;17.14;0.00;28.84
4.800;f_1.76;21.67;0.00;-15.01
4.800;f_3.79;16.75;0.00;41.96
4.800;f_1.77;21.94;0.00;-22.40
4.800;f_2.81;26.57;0.00;28.31
4.800;f_2.82;36.75;0.00;22.35
4.800;f_1.78;25.93;0.00;-18.23
4.800;f_1.74;21.23;0.00;-0.65
4.800;f_1.79;27.40;0.00;-30.56
4.800;f_2.83;54.05;0.00;22.67
4.800;f_3.78;16.95;0.00;35.40
4.800;f_2.84;71.72;0.00;23.00
4.800;f_3.81;11.66;0.00;53.28
4.800;f_3.80;16.55;0.00;48.54
4.900;f_0.0;38.43;-0.04;17.06
4.900;f_1.75;21.45;0.00;-7.83
4.900;f_3.77;17.14;0.00;28.84
4.900;f_1.76;21.67;0.00;-15.01
4.900;f_3.79;16.75;0.00;41.96
4.900;f_1.77;21.93;0.00;-22.38
4.900;f_2.81;26.56;0.00;29.00
4.900;f_2.82;36.09;0.00;22.33
4.900;f_1.78;25.94;0.00;-18.10
4.900;f_1.74;21.23;0.00;-0.65
4.900;f_1.79;27.30;0.00;-30.58
4.900;f_2.83;53.25;0.00;22.65
4.900;f_3.78;16.95;0.00;35.40
4.900;f_2.84;71.70;0.00;23.00
4.900;f_3.81;11.66;0.00;53.28
4.900;f_3.80;16.55;0.00;48.54
5.000;f_0.0;38.44;-0.04;17.06
5.000;f_1.75;21.45;0.00;-7.83
5.000;f_3.77;17.14;0.00;28.84
5.000;f_1.76;21.67;0.00;-15.01
5.000;f_3.79;16.75;0.00;41.96
5.000;f_1.77;21.93;0.00;-22.36
5.000;f_2.81;26.56;0.00;29.68
5.000;f_2.82;35.43;0.00;22.32
5.000;f_1.78;25.95;0.00;-17.99
5.000;f_1.74;21.23;0.00;-0.65
5.000;f_1.79;27.20;0.00;-30.60
5.000;f_2.83;52.46;0.00;22.64
5.000;f_3.78;16.95;0.00;35.40
5.000;f_2.84;71.66;0.00;23.00
5.000;f_3.81;11.66;0.00;53.28
5.000;f_3.80;16.55;0.00;48.54
5.100;f_0.0;38.45;-0.04;17.06
5.100;f_1.75;21.45;0.00;-7.83
5.100;f_3.77;17.14;0.00;28.84
5.100;f_1.76;21.67;0.00;-15.01
5.100;f_3.79;16.75;0.00;41.96
5.100;f_1.77;21.93;0.00;-22.34
5.100;f_2.81;26.52;0.00;30.42
5.100;f_2.82;34.75;0.00;22.31
5.100;f_1.78;25.96;0.00;-17.90
5.100;f_1.74;21.23;0.00;-0.65
5.100;f_1.79;27.11;0.00;-30.61
5.100;f_2.83;51.67;0.00;22.62
5.100;f_3.78;16.95;0.00;35.40
5.100;f_2.84;71.58;0.00;23.00
5.100;f_3.81;11.66;0.00;53.28
5.100;f_3.80;16.55;0.00;48.54
5.200;f_0.0;38.47;-0.04;17.07
5.200;f_1.75;21.45;0.00;-7.83
5.200;f_3.77;17.14;0.00;28.84
5.200;f_1.76;21.67;0.00;-15.01
5.200;f_3.79;16.75;0.00;41.96
5.200;f_1.77;21.92;0.00;-22.33
5.200;f_2.81;26.48;0.00;31.20
5.200;f_2.82;34.04;0.00;22.29
5.200;f_1.78;25.97;0.00;-17.83
5.200;f_1.74;21.23;0.00;-0.65
5.200;f_1.79;27.01;0.00;-30.63
5.200;f_2.83;50.88;0.00;22.61
5.200;f_3.78;16.95;0.00;35.40
5.200;f_2.84;71.48;0.00;23.00
5.200;f_3.81;11.66;0.00;53.28
5.200;f_3.80;16.55;0.00;48.54
5.300;f_0.0;38.48;-0.04;17.07
5.300;f_1.75;21.45;0.00;-7.83
5.300;f_3.77;17.14;0.00;28.84
5.300;f_1.76;21.67;0.00;-15.00
5.300;f_3.79;16.75;0.00;41.96
5.300;f_1.77;21.92;0.00;-22.31
5.300;f_2.81;26.45;0.00;32.01
5.300;f_2.82;33.31;0.00;22.28
5.300;f_1.78;25.98;0.00;-17.78
5.300;f_1.74;21.23;0.00;-0.65
5.300;f_1.79;26.91;0.00;-30.65
5.300;f_2.83;50.08;0.00;22.59
5.300;f_3.78;16.95;0.00;35.40
5.300;f_2.84;71.36;0.00;22.99
5.300;f_3.81;11.66;0.00;53.28
5.300;f_3.80;16.55;0.00;48.53
5.400;f_0.0;38.49;-0.04;17.07
5.400;f_1.75;21.45;0.00;-7.83
5.400;f_3.77;17.14;0.00;28.84
5.400;f_1.76;21.67;0.00;-15.00
5.400;f_3.79;16.75;0.00;41.96
5.400;f_1.77;21.92;0.00;-22.30
5.400;f_2.81;26.44;0.00;32.83
5.400;f_2.82;32.57;0.00;22.27
5.400;f_1.78;25.99;0.00;-17.75
5.400;f_1.74;21.23;0.00;-0.65
5.400;f_1.79;26.81;0.00;-30.67
5.400;f_2.83;49.27;0.00;22.58
5.400;f_3.78;16.95;0.00;35.40
5.400;f_2.84;71.22;0.00;22.99
5.400;f_3.81;11.66;0.00;53.28
5.400;f_3.80;16.55;0.00;48.53
5.500;f_0.0;38.50;-0.04;17.07
5.500;f_1.75;21.45;0.00;-7.83
5.500;f_3.77;17.14;0.00;28.84
5.500;f_1.76;21.67;0.00;-15.00
5.500;f_3.79;16.75;0.00;41.96
5.500;f_1.77;21.91;0.00;-22.29
5.500;f_2.81;26.44;0.00;33.67
5.500;f_2.82;31.81;0.00;22.28
5.500;f_1.78;26.00;0.00;-17.74
5.500;f_1.74;21.23;0.00;-0.65
5.500;f_1.79;26.71;0.00;-30.67
5.500;f_2.83;48.45;0.00;22.56
5.500;f_3.78;16.95;0.00;35.40
5.500;f_2.84;71.05;0.00;22.99
5.500;f_3.81;11.66;0.00;53.28
5.500;f_3.80;16.55;0.00;48.53
5.600;f_0.0;38.51;-0.04;17.07
5.600;f_1.75;21.45;0.00;-7.83
5.600;f_3.77;17.14;0.00;28.84
5.600;f_1.76;21.67;0.00;-15.00
5.600;f_3.79;16.75;0.00;41.96
5.600;f_1.77;21.91;0.00;-22.28
5.600;f_2.81;26.43;0.00;34.53
5.600;f_2.82;31.06;0.00;22.31
5.600;f_1.78;26.01;0.00;-17.74
5.600;f_1.74;21.23;0.00;-0.65
5.600;f_1.79;26.60;0.00;-30.65
5.600;f_2.83;47.63;0.00;22.55
5.600;f_3.78;16.95;0.00;35.40
5.600;f_2.84;70.86;0.00;22.98
5.600;f_3.81;11.66;0.00;53.28
5.600;f_3.80;16.55;0.00;48.53
5.700;f_0.0;38.52;-0.04;17.07
5.700;f_1.75;21.45;0.00;-7.83
5.700;f_3.77;17.14;0.00;28.84
5.700;f_1.76;21.67;0.00;-15.00
5.700;f_3.79;16.75;0.00;41.96
5.700;f_1.77;21.91;0.00;-22.27
5.700;f_2.81;26.42;0.00;35.41
5.700;f_2.82;30.30;0.00;22.37
5.700;f_1.78;26.02;0.00;-17.75
5.700;f_1.74;21.23;0.00;-0.65
5.700;f_1.79;26.49;0.00;-30.62
5.700;f_2.83;46.81;0.00;22.53
5.700;f_3.78;16.95;0.00;35.40
5.700;f_2.84;70.65;0.00;22.98
5.700;f_3.81;11.66;0.00;53.28
5.700;f_3.80;16.56;0.00;48.53
5.800;f_0.0;38.54;-0.04;17.07
5.800;f_1.75;21.45;0.00;-7.83
5.800;f_3.77;17.14;0.00;28.84
5.800;f_1.76;21.67;0.00;-15.00
5.800;f_3.79;16.75;0.00;41.96
5.800;f_1.77;21.91;0.00;-22.26
5.800;f_2.81;26.40;0.00;36.30
5.800;f_2.82;29.55;0.00;22.48
5.800;f_1.78;26.03;0.00;-17.75
5.800;f_1.74;21.23;0.00;-0.65
5.800;f_1.79;26.39;0.00;-30.63
5.800;f_2.83;46.00;0.00;22.52
5.800;f_3.78;16.95;0.00;35.40
5.800;f_2.84;70.42;0.00;22.98
5.800;f_3.81;11.66;0.00;53.28
5.800;f_3.80;16.56;0.00;48.53
5.900;f_0.0;38.54;-0.04;17.07
5.900;f_1.75;21.45;0.00;-7.83
5.900;f_3.77;17.14;0.00;28.84
5.900;f_1.76;21.67;0.00;-15.00
5.900;f_3.79;16.75;0.00;41.96
5.900;f_1.77;21.90;0.00;-22.26
5.900;f_2.81;26.39;0.00;37.21
5.900;f_2.82;28.82;0.00;22.90
5.900;f_1.78;26.04;0.00;-17.75
5.900;f_1.74;21.23;0.00;-0.65
5.900;f_1.79;26.30;0.00;-30.65
5.900;f_2.83;45.18;0.00;22.50
5.900;f_3.78;16.95;0.00;35.40
5.900;f_2.84;70.17;0.00;22.97
5.900;f_3.81;11.66;0.00;53.28
5.900;f_3.80;16.56;0.00;48.53
6.000;f_0.0;38.54;-0.04;17.07
6.000;f_1.75;21.45;0.00;-7.83
6.000;f_3.77;17.14;0.00;28.84
6.000;f_1.76;21.67;0.00;-15.00
6.000;f_3.79;16.75;0.00;41.96
6.000;f_1.77;21.90;0.00;-22.25
6.000;f_2.81;26.37;0.00;38.14
6.000;f_2.82;28.21;0.00;23.31
6.000;f_1.78;26.04;0.00;-17.76
6.000;f_1.74;21.23;0.00;-0.65
6.000;f_1.79;26.20;0.00;-30.65
6.000;f_2.83;44.37;0.00;22.49
6.000;f_3.78;16.95;0.00;35.40
6.000;f_2.84;69.90;0.00;22.97
6.000;f_3.81;11.66;0.00;53.28
6.000;f_3.80;16.56;0.00;48.53
6.100;f_0.0;38.54;-0.04;17.07
6.100;f_1.75;21.45;0.00;-7.83
6.100;f_3.77;17.14;0.00;28.84
6.100;f_1.76;21.67;0.00;-15.00
6.100;f_3.79;16.75;0.00;41.96
6.100;f_1.77;21.90;0.00;-22.24
6.100;f_2.81;26.35;0.00;39.09
6.100;f_2.82;27.74;0.00;23.93
6.100;f_1.78;26.05;0.00;-17.76
6.100;f_1.74;21.23;0.00;-0.65
6.100;f_1.79;26.09;0.00;-30.63
6.100;f_2.83;43.56;0.00;22.47
6.100;f_3.78;16.95;0.00;35.40
6.100;f_2.84;69.60;0.00;22.96
6.100;f_3.81;11.66;0.00;53.28
6.100;f_3.80;16.56;0.00;48.52
6.200;f_0.0;38.54;-0.04;17.07
6.200;f_1.75;21.45;0.00;-7.83
6.200;f_3.77;17.14;0.00;28.84
6.200;f_1.76;21.67;0.00;-15.00
6.200;f_3.79;16.75;0.00;41.96
6.200;f_1.77;21.90;0.00;-22.24
6.200;f_2.81;26.33;0.00;40.06
6.200;f_2.82;27.36;0.00;24.59
6.200;f_1.78;26.05;0.00;-17.76
6.200;f_1.74;21.23;0.00;-0.65
6.200;f_1.79;25.97;0.00;-30.58
6.200;f_2.83;42.75;0.00;22.46
6.200;f_3.78;16.95;0.00;35.40
6.200;f_2.84;69.29;0.00;22.95
6.200;f_3.81;11.66;0.00;53.28
6.200;f_3.80;16.56;0.00;48.52
6.300;f_0.0;38.54;-0.04;17.07
6.300;f_1.75;21.45;0.00;-7.83
6.300;f_3.77;17.14;0.00;28.84
6.300;f_1.76;21.67;0.00;-15.00
6.300;f_3.79;16.75;0.00;41.96
6.300;f_1.77;21.90;0.00;-22.23
6.300;f_2.81;26.31;0.00;41.05
6.300;f_2.82;26.99;0.00;25.25
6.300;f_1.78;26.06;0.00;-17.77
6.300;f_1.74;21.23;0.00;-0.65
6.300;f_1.79;25.91;0.00;-30.48
6.300;f_2.83;41.94;0.00;22.44
6.300;f_3.78;16.95;0.00;35.40
6.300;f_2.84;68.97;0.00;22.95
6.300;f_3.81;11.66;0.00;53.28
6.300;f_3.80;16.56;0.00;48.52
6.400;f_0.0;38.54;-0.04;17.07
6.400;f_1.75;21.45;0.00;-7.83
6.400;f_3.77;17.14;0.00;28.84
6.400;f_1.76;21.67;0.00;-15.00
6.400;f_3.79;16.75;0.00;41.96
6.400;f_1.80;28.54;0.00;-30.45
6.400;f_1.77;21.90;0.00;-22.23
6.400;f_2.81;26.29;0.00;42.07
6.400;f_2.82;26.83;0.00;26.02
6.400;f_1.78;26.06;0.00;-17.77
6.400;f_1.74;21.23;0.00;-0.65
6.400;f_1.79;25.86;0.00;-30.35
6.400;f_2.83;41.13;0.00;22.43
6.400;f_3.78;16.95;0.00;35.40
6.400;f_2.84;68.62;0.00;22.94
6.400;f_3.81;11.66;0.00;53.28
6.400;f_3.80;16.56;0.00;48.52
6.500;f_0.0;38.54;-0.04;17.07
6.500;f_1.75;21.45;0.00;-7.83
6.500;f_3.77;17.14;0.00;28.84
6.500;f_1.76;21.67;0.00;-15.00
6.500;f_3.79;16.75;0.00;41.96
6.500;f_1.80;28.54;0.00;-30.45
6.500;f_1.77;21.90;0.00;-22.22
6.500;f_2.81;26.27;0.00;43.01
6.500;f_2.82;26.73;0.00;26.76
6.500;f_1.78;26.07;0.00;-17.77
6.500;f_1.74;21.23;0.00;-0.65
6.500;f_1.79;25.81;0.00;-30.23
6.500;f_2.83;40.38;0.00;22.41
6.500;f_3.78;16.95;0.00;35.40
6.500;f_2.84;68.30;0.00;22.94
6.500;f_3.81;11.66;0.00;53.28
6.500;f_3.80;16.56;0.00;48.52
6.600;f_0.0;38.54;-0.04;17.07
6.600;f_1.75;21.45;0.00;-7.83
6.600;f_3.77;17.14;0.00;28.84
6.600;f_1.76;21.67;0.00;-15.00
6.600;f_3.79;16.75;0.00;41.96
6.600;f_1.80;28.54;0.00;-30.43
6.600;f_1.77;21.90;0.00;-22.22
6.600;f_2.81;26.25;0.00;43.97
6.600;f_2.82;26.68;0.00;27.21
6.600;f_1.78;26.07;0.00;-17.77
6.600;f_1.74;21.23;0.00;-0.65
6.600;f_1.79;25.74;0.00;-30.09
6.600;f_2.83;39.65;0.00;22.40
6.600;f_3.78;16.95;0.00;35.40
6.600;f_2.84;67.96;0.00;22.93
6.600;f_3.81;11.66;0.00;53.28
6.600;f_3.80;16.56;0.00;48.52
6.700;f_0.0;38.54;-0.04;17.07
6.700;f_1.75;21.45;0.00;-7.83
6.700;f_3.77;17.14;0.00;28.84
6.700;f_1.76;21.67;0.00;-15.00
6.700;f_3.79;16.75;0.00;41.96
6.700;f_1.80;28.54;0.00;-30.43
6.700;f_1.77;21.89;0.00;-22.22
6.700;f_2.81;26.22;0.00;45.06
6.700;f_2.82;26.39;0.00;30.22
6.700;f_1.78;26.07;0.00;-17.77
6.700;f_1.74;21.23;0.00;-0.65
6.700;f_1.79;25.65;0.00;-29.91
6.700;f_2.83;38.83;0.00;22.38
6.700;f_3.78;16.95;0.00;35.40
6.700;f_2.84;67.55;0.00;22.92
6.700;f_3.81;11.66;0.00;53.28
6.700;f_3.80;16.56;0.00;48.52
6.800;f_0.0;38.54;-0.04;17.07
6.800;f_1.75;21.45;0.00;-7.83
6.800;f_3.77;17.14;0.00;28.84
6.800;f_1.76;21.67;0.00;-15.00
6.800;f_3.79;16.75;0.00;41.96
6.800;f_1.80;28.54;0.00;-30.43
6.800;f_1.77;21.89;0.00;-22.21
6.800;f_2.81;26.19;0.00;46.17
6.800;f_2.82;26.34;0.00;31.36
6.800;f_1.78;26.08;0.00;-17.78
6.800;f_1.74;21.23;0.00;-0.65
6.800;f_1.79;25.54;0.00;-29.71
6.800;f_2.83;38.03;0.00;22.37
6.800;f_3.78;16.95;0.00;35.40
6.800;f_2.84;67.13;0.00;22.91
6.800;f_3.81;11.66;0.00;53.28
6.800;f_3.80;16.56;0.00;48.52
6.900;f_0.0;38.54;-0.04;17.07
6.900;f_1.75;21.45;0.00;-7.83
6.900;f_3.77;17.14;0.00;28.84
6.900;f_1.76;21.67;0.00;-15.00
6.900;f_3.79;16.75;0.00;41.96
6.900;f_1.80;28.54;0.00;-30.43
6.900;f_1.77;21.89;0.00;-22.21
6.900;f_2.81;26.16;0.00;47.30
6.900;f_2.82;26.35;0.00;31.96
6.900;f_1.78;26.08;0.00;-17.78
6.900;f_1.74;21.23;0.00;-0.65
6.900;f_1.79;25.41;0.00;-29.50
6.900;f_2.83;37.21;0.00;22.35
6.900;f_3.78;16.95;0.00;35.40
6.900;f_2.84;66.70;0.00;22.91
6.900;f_3.81;11.66;0.00;53.28
6.900;f_3.80;16.56;0.00;48.52
7.000;f_0.0;38.54;-0.04;17.07
7.000;f_1.75;21.45;0.00;-7.83
7.000;f_3.77;17.14;0.00;28.84
7.000;f_1.76;21.67;0.00;-15.00
7.000;f_3.79;16.75;0.00;41.96
7.000;f_1.80;28.54;0.00;-30.43
7.000;f_1.77;21.89;0.00;-22.21
7.000;f_2.81;26.13;0.00;48.44
7.000;f_2.82;26.33;0.00;32.60
7.000;f_1.78;26.08;0.00;-17.78
7.000;f_1.74;21.23;0.00;-0.65
7.000;f_1.79;25.28;0.00;-29.26
7.000;f_2.83;36.39;0.00;22.34
7.000;f_3.78;16.95;0.00;35.40
7.000;f_2.84;66.24;0.00;22.90
7.000;f_3.81;11.66;0.00;53.28
7.000;f_3.80;16.56;0.00;48.52
7.100;f_0.0;38.54;-0.04;17.07
7.100;f_1.75;21.45;0.00;-7.83
7.100;f_3.77;17.14;0.00;28.84
7.100;f_1.76;21.67;0.00;-15.00
7.100;f_3.79;16.75;0.00;41.96
7.100;f_1.80;28.54;0.00;-30.43
7.100;f_1.77;21.89;0.00;-22.20
7.100;f_2.81;26.10;0.00;49.61
7.100;f_2.82;26.31;0.00;33.28
7.100;f_1.78;26.09;0.00;-17.78
7.100;f_1.74;21.23;0.00;-0.65
7.100;f_1.79;25.14;0.00;-29.00
7.100;f_2.83;35.57;0.00;22.32
7.100;f_3.78;16.95;0.00;35.40
7.100;f_2.84;65.77;0.00;22.89
7.100;f_3.81;11.66;0.00;53.28
7.100;f_3.80;16.56;0.00;48.52
7.200;f_0.0;38.54;-0.04;17.07
7.200;f_1.75;21.45;0.00;-7.83
7.200;f_3.77;17.14;0.00;28.84
7.200;f_1.76;21.67;0.00;-15.00
7.200;f_3.79;16.75;0.00;41.96
7.200;f_1.80;28.54;0.00;-30.43
7.200;f_1.77;21.89;0.00;-22.20
7.200;f_2.81;26.07;0.00;50.79
7.200;f_2.82;26.31;0.00;33.99
7.200;f_1.78;26.09;0.00;-17.78
7.200;f_1.74;21.23;0.00;-0.65
7.200;f_1.79;25.02;0.00;-28.73
7.200;f_2.83;34.80;0.00;22.31
7.200;f_3.78;16.95;0.00;35.40
7.200;f_2.84;65.27;0.00;22.88
7.200;f_3.81;11.66;0.00;53.28
7.200;f_3.80;16.56;0.00;48.52
7.300;f_0.0;38.54;-0.04;17.07
7.300;f_1.75;21.45;0.00;-7.83
7.300;f_3.77;17.14;0.00;28.84
7.300;f_1.76;21.67;0.00;-15.00
7.300;f_3.79;16.75;0.00;41.96
7.300;f_1.80;28.54;0.00;-30.43
7.300;f_1.77;21.89;0.00;-22.20
7.300;f_2.81;26.04;0.00;51.99
7.300;f_2.82;26.31;0.00;34.73
7.300;f_1.78;26.09;0.00;-17.78
7.300;f_1.74;21.23;0.00;-0.65
7.300;f_1.79;24.90;0.00;-28.46
7.300;f_2.83;34.07;0.00;22.29
7.300;f_3.78;16.95;0.00;35.40
7.300;f_2.84;64.76;0.00;22.87
7.300;f_3.81;11.66;0.00;53.28
7.300;f_3.80;16.56;0.00;48.52
7.400;f_0.0;38.54;-0.04;17.07
7.400;f_1.75;21.45;0.00;-7.83
7.400;f_3.77;17.14;0.00;28.84
7.400;f_1.76;21.67;0.00;-15.00
7.400;f_3.79;16.75;0.00;41.96
7.400;f_1.80;28.54;0.00;-30.43
7.400;f_1.77;21.89;0.00;-22.20
7.400;f_2.81;26.00;0.00;53.22
7.400;f_2.82;26.31;0.00;35.51
7.400;f_1.78;26.09;0.00;-17.78
7.400;f_1.74;21.23;0.00;-0.65
7.400;f_1.79;24.81;0.00;-28.21
7.400;f_2.83;33.38;0.00;22.28
7.400;f_3.78;16.95;0.00;35.40
7.400;f_2.84;64.23;0.00;22.86
7.400;f_3.81;11.66;0.00;53.28
7.400;f_3.80;16.56;0.00;48.52
7.500;f_0.0;38.54;-0.04;17.07
7.500;f_1.75;21.45;0.00;-7.83
7.500;f_3.77;17.14;0.00;28.84
7.500;f_1.76;21.67;0.00;-15.00
7.500;f_3.79;16.75;0.00;41.96
7.500;f_1.80;28.54;0.00;-30.43
7.500;f_1.77;21.89;0.00;-22.20
7.500;f_2.81;25.97;0.00;54.44
7.500;f_2.82;26.31;0.00;36.29
7.500;f_1.78;26.09;0.00;-17.78
7.500;f_1.74;21.23;0.00;-0.65
7.500;f_1.79;24.74;0.00;-27.97
7.500;f_2.83;32.75;0.00;22.27
7.500;f_3.78;16.95;0.00;35.40
7.500;f_2.84;63.70;0.00;22.85
7.500;f_3.81;11.66;0.00;53.28
7.500;f_3.80;16.56;0.00;48.52
7.600;f_0.0;38.54;-0.04;17.07
7.600;f_1.75;21.45;0.00;-7.83
7.600;f_3.77;17.14;0.00;28.84
7.600;f_1.76;21.67;0.00;-15.00
7.600;f_3.79;16.75;0.00;41.96
7.600;f_1.80;28.54;0.00;-30.43
7.600;f_1.77;21.89;0.00;-22.20
7.600;f_2.81;25.93;0.00;55.71
7.600;f_2.82;26.31;0.00;37.12
7.600;f_1.78;26.09;0.00;-17.78
7.600;f_1.74;21.23;0.00;-0.65
7.600;f_1.79;24.69;0.00;-27.74
7.600;f_2.83;32.15;0.00;22.27
7.600;f_3.78;16.95;0.00;35.40
7.600;f_2.84;63.13;0.00;22.84
7.600;f_3.81;11.66;0.00;53.28
7.600;f_3.80;16.56;0.00;48.52
7.700;f_0.0;38.54;-0.04;17.07
7.700;f_1.75;21.45;0.00;-7.83
7.700;f_3.77;17.14;0.00;28.84
7.700;f_1.76;21.67;0.00;-15.00
7.700;f_3.79;16.75;0.00;41.96
7.700;f_1.80;28.54;0.00;-30.43
7.700;f_1.77;21.89;0.00;-22.19
7.700;f_2.81;25.90;0.00;57.00
7.700;f_2.82;26.30;0.00;37.98
7.700;f_1.78;26.09;0.00;-17.78
7.700;f_1.74;21.23;0.00;-0.65
7.700;f_1.79;24.65;0.00;-27.52
7.700;f_2.83;31.57;0.00;22.29
7.700;f_3.78;16.95;0.00;35.40
7.700;f_2.84;62.53;0.00;22.83
7.700;f_3.81;11.66;0.00;53.28
7.700;f_3.80;16.56;0.00;48.52
7.800;f_0.0;38.54;-0.04;17.07
7.800;f_1.75;21.45;0.00;-7.83
7.800;f_3.77;17.14;0.00;28.84
7.800;f_1.76;21.67;0.00;-15.00
7.800;f_3.79;16.75;0.00;41.96
7.800;f_1.80;28.54;0.00;-30.43
7.800;f_1.77;21.89;0.00;-22.19
7.800;f_2.82;26.29;0.00;38.84
7.800;f_1.78;26.10;0.00;-17.79
7.800;f_1.74;21.23;0.00;-0.65
7.800;f_1.79;24.62;0.00;-27.32
7.800;f_2.83;31.01;0.00;22.31
7.800;f_3.78;16.95;0.00;35.40
7.800;f_2.84;61.93;0.00;22.82
7.800;f_3.81;11.66;0.00;53.28
7.800;f_3.80;16.56;0.00;48.52
7.900;f_0.0;38.54;-0.04;17.07
7.900;f_1.75;21.45;0.00;-7.83
7.900;f_3.77;17.14;0.00;28.84
7.900;f_1.76;21.67;0.00;-15.00
7.900;f_3.79;16.75;0.00;41.96
7.900;f_1.80;28.54;0.00;-30.43
7.900;f_1.77;21.89;0.00;-22.19
7.900;f_2.82;26.28;0.00;39.74
7.900;f_1.78;26.10;0.00;-17.79
7.900;f_1.74;21.23;0.00;-0.65
7.900;f_1.79;24.61;0.00;-27.12
7.900;f_2.83;30.43;0.00;22.36
7.900;f_3.78;16.95;0.00;35.40
7.900;f_2.84;61.30;0.00;22.81
7.900;f_3.81;11.66;0.00;53.28
7.900;f_3.80;16.56;0.00;48.52
8.000;f_0.0;38.54;-0.04;17.07
8.000;f_1.75;21.45;0.00;-7.83
8.000;f_3.77;17.14;0.00;28.84
8.000;f_1.76;21.67;0.00;-15.00
8.000;f_3.79;16.75;0.00;41.96
8.000;f_1.80;28.54;0.00;-30.43
8.000;f_1.77;21.89;0.00;-22.19
8.000;f_2.82;26.27;0.00;40.67
8.000;f_1.78;26.10;0.00;-17.79
8.000;f_1.74;21.23;0.00;-0.65
8.000;f_1.79;24.62;0.00;-26.94
8.000;f_2.83;29.85;0.00;22.43
8.000;f_3.78;16.95;0.00;35.40
